station_id,station_name,month,year,mean_ice_thickness
YUX,HALL BEACH YUX,2,1985,139.75
YUX,HALL BEACH YUX,2,1986,144.0
YUX,HALL BEACH YUX,2,1987,130.25
YUX,HALL BEACH YUX,2,1988,129.66666666666666
YUX,HALL BEACH YUX,2,1989,137.0
YUX,HALL BEACH YUX,2,1990,124.5
YUX,HALL BEACH YUX,2,1991,171.66666666666666
YUX,HALL BEACH YUX,2,1992,145.0
YUX,HALL BEACH YUX,2,1993,141.5
YUX,HALL BEACH YUX,2,1994,147.33333333333334
YUX,HALL BEACH YUX,2,1997,141.75
YUX,HALL BEACH YUX,2,1998,152.5
YUX,HALL BEACH YUX,2,1999,229.25
YUX,HALL BEACH YUX,2,2000,143.0
YUX,HALL BEACH YUX,3,1983,204.0
YUX,HALL BEACH YUX,3,1984,255.66666666666666
YUX,HALL BEACH YUX,3,1985,159.8
YUX,HALL BEACH YUX,3,1986,165.0
YUX,HALL BEACH YUX,3,1987,129.0
YUX,HALL BEACH YUX,3,1988,155.0
YUX,HALL BEACH YUX,3,1989,162.0
YUX,HALL BEACH YUX,3,1990,166.4
YUX,HALL BEACH YUX,3,1991,192.4
YUX,HALL BEACH YUX,3,1992,179.0
YUX,HALL BEACH YUX,3,1993,162.0
YUX,HALL BEACH YUX,3,1994,165.0
YUX,HALL BEACH YUX,3,1995,196.0
YUX,HALL BEACH YUX,3,1997,168.5
YUX,HALL BEACH YUX,3,1998,175.0
YUX,HALL BEACH YUX,3,1999,183.0
YUX,HALL BEACH YUX,4,1983,235.0
YUX,HALL BEACH YUX,4,1984,220.25
YUX,HALL BEACH YUX,4,1985,178.75
YUX,HALL BEACH YUX,4,1986,204.25
YUX,HALL BEACH YUX,4,1987,140.75
YUX,HALL BEACH YUX,4,1988,164.0
YUX,HALL BEACH YUX,4,1989,182.0
YUX,HALL BEACH YUX,4,1990,175.0
YUX,HALL BEACH YUX,4,1991,211.75
YUX,HALL BEACH YUX,4,1993,176.4
YUX,HALL BEACH YUX,4,1994,134.75
YUX,HALL BEACH YUX,4,1995,231.25
YUX,HALL BEACH YUX,4,1997,190.25
YUX,HALL BEACH YUX,4,1998,192.0
YUX,HALL BEACH YUX,4,1999,213.8
YUX,HALL BEACH YUX,5,1983,227.0
YUX,HALL BEACH YUX,5,1984,212.75
YUX,HALL BEACH YUX,5,1985,188.0
YUX,HALL BEACH YUX,5,1986,196.5
YUX,HALL BEACH YUX,5,1987,145.8
YUX,HALL BEACH YUX,5,1988,189.0
YUX,HALL BEACH YUX,5,1989,188.0
YUX,HALL BEACH YUX,5,1990,201.0
YUX,HALL BEACH YUX,5,1991,221.33333333333334
YUX,HALL BEACH YUX,5,1993,189.0
YUX,HALL BEACH YUX,5,1994,192.25
YUX,HALL BEACH YUX,5,1995,232.25
YUX,HALL BEACH YUX,5,1997,199.8
YUX,HALL BEACH YUX,5,1998,200.5
YUX,HALL BEACH YUX,5,1999,233.0
YUX,HALL BEACH YUX,6,1983,187.5
YUX,HALL BEACH YUX,6,1986,196.5
YUX,HALL BEACH YUX,6,1987,137.75
YUX,HALL BEACH YUX,6,1988,162.33333333333334
YUX,HALL BEACH YUX,6,1990,184.0
YUX,HALL BEACH YUX,6,1991,222.5
YUX,HALL BEACH YUX,6,1992,167.5
YUX,HALL BEACH YUX,6,1995,225.0
YUX,HALL BEACH YUX,6,1997,203.0
YUX,HALL BEACH YUX,6,1999,231.0
YUX,HALL BEACH YUX,7,1987,134.0
YUX,HALL BEACH YUX,10,1990,33.0
YUX,HALL BEACH YUX,11,1986,68.33333333333333
YUX,HALL BEACH YUX,11,1988,55.0
YUX,HALL BEACH YUX,11,1989,51.5
YUX,HALL BEACH YUX,11,1990,64.8
YUX,HALL BEACH YUX,11,1992,61.666666666666664
YUX,HALL BEACH YUX,11,1996,47.333333333333336
YUX,HALL BEACH YUX,11,1997,52.666666666666664
YUX,HALL BEACH YUX,12,1982,79.33333333333333
YUX,HALL BEACH YUX,12,1983,163.0
YUX,HALL BEACH YUX,12,1985,82.25
YUX,HALL BEACH YUX,12,1986,90.33333333333333
YUX,HALL BEACH YUX,12,1987,84.66666666666667
YUX,HALL BEACH YUX,12,1988,77.4
YUX,HALL BEACH YUX,12,1989,90.8
YUX,HALL BEACH YUX,12,1990,97.0
YUX,HALL BEACH YUX,12,1991,190.0
YUX,HALL BEACH YUX,12,1992,87.75
YUX,HALL BEACH YUX,12,1993,92.6
YUX,HALL BEACH YUX,12,1996,79.25
YUX,HALL BEACH YUX,12,1997,75.25
YUX,HALL BEACH YUX,12,1998,71.0
YUX,HALL BEACH YUX,12,1999,81.6
YVP,KUUJJUAQ YVP,1,1983,114.5
YVP,KUUJJUAQ YVP,1,1984,93.0
YVP,KUUJJUAQ YVP,1,1985,80.75
YVP,KUUJJUAQ YVP,1,1986,86.8
YVP,KUUJJUAQ YVP,1,1987,83.8
YVP,KUUJJUAQ YVP,1,1988,83.4
YVP,KUUJJUAQ YVP,1,1989,87.25
YVP,KUUJJUAQ YVP,1,1990,86.0
YVP,KUUJJUAQ YVP,1,1991,80.75
YVP,KUUJJUAQ YVP,1,1992,84.4
YVP,KUUJJUAQ YVP,1,1993,76.2
YVP,KUUJJUAQ YVP,1,1994,80.25
YVP,KUUJJUAQ YVP,1,1995,83.0
YVP,KUUJJUAQ YVP,2,1983,140.0
YVP,KUUJJUAQ YVP,2,1984,105.5
YVP,KUUJJUAQ YVP,2,1985,95.75
YVP,KUUJJUAQ YVP,2,1986,102.4
YVP,KUUJJUAQ YVP,2,1987,110.5
YVP,KUUJJUAQ YVP,2,1988,122.5
YVP,KUUJJUAQ YVP,2,1989,116.25
YVP,KUUJJUAQ YVP,2,1990,107.75
YVP,KUUJJUAQ YVP,2,1991,112.75
YVP,KUUJJUAQ YVP,2,1992,100.5
YVP,KUUJJUAQ YVP,2,1993,98.25
YVP,KUUJJUAQ YVP,2,1994,104.25
YVP,KUUJJUAQ YVP,2,1995,104.25
YVP,KUUJJUAQ YVP,3,1983,152.25
YVP,KUUJJUAQ YVP,3,1984,126.6
YVP,KUUJJUAQ YVP,3,1985,110.2
YVP,KUUJJUAQ YVP,3,1986,113.75
YVP,KUUJJUAQ YVP,3,1987,121.5
YVP,KUUJJUAQ YVP,3,1988,132.0
YVP,KUUJJUAQ YVP,3,1989,139.0
YVP,KUUJJUAQ YVP,3,1990,117.0
YVP,KUUJJUAQ YVP,3,1992,120.75
YVP,KUUJJUAQ YVP,3,1993,117.5
YVP,KUUJJUAQ YVP,3,1994,118.25
YVP,KUUJJUAQ YVP,3,1995,128.2
YVP,KUUJJUAQ YVP,4,1983,158.8
YVP,KUUJJUAQ YVP,4,1984,130.25
YVP,KUUJJUAQ YVP,4,1985,103.5
YVP,KUUJJUAQ YVP,4,1986,120.75
YVP,KUUJJUAQ YVP,4,1987,121.0
YVP,KUUJJUAQ YVP,4,1988,143.0
YVP,KUUJJUAQ YVP,4,1989,163.25
YVP,KUUJJUAQ YVP,4,1991,133.25
YVP,KUUJJUAQ YVP,4,1992,137.75
YVP,KUUJJUAQ YVP,4,1993,129.6
YVP,KUUJJUAQ YVP,4,1994,130.8
YVP,KUUJJUAQ YVP,4,1995,143.25
YVP,KUUJJUAQ YVP,5,1982,107.0
YVP,KUUJJUAQ YVP,5,1983,160.0
YVP,KUUJJUAQ YVP,5,1984,123.0
YVP,KUUJJUAQ YVP,5,1985,113.66666666666667
YVP,KUUJJUAQ YVP,5,1986,119.0
YVP,KUUJJUAQ YVP,5,1987,140.0
YVP,KUUJJUAQ YVP,5,1989,155.0
YVP,KUUJJUAQ YVP,5,1990,141.0
YVP,KUUJJUAQ YVP,5,1991,144.6
YVP,KUUJJUAQ YVP,5,1992,143.2
YVP,KUUJJUAQ YVP,5,1993,136.5
YVP,KUUJJUAQ YVP,5,1994,127.75
YVP,KUUJJUAQ YVP,5,1995,138.0
YVP,KUUJJUAQ YVP,6,1992,135.0
YVP,KUUJJUAQ YVP,6,1994,118.0
YVP,KUUJJUAQ YVP,10,1982,9.0
YVP,KUUJJUAQ YVP,10,1986,19.5
YVP,KUUJJUAQ YVP,10,1993,14.0
YVP,KUUJJUAQ YVP,11,1982,23.25
YVP,KUUJJUAQ YVP,11,1983,25.0
YVP,KUUJJUAQ YVP,11,1984,27.8
YVP,KUUJJUAQ YVP,11,1985,35.666666666666664
YVP,KUUJJUAQ YVP,11,1986,42.25
YVP,KUUJJUAQ YVP,11,1987,26.0
YVP,KUUJJUAQ YVP,11,1988,19.666666666666668
YVP,KUUJJUAQ YVP,11,1989,29.0
YVP,KUUJJUAQ YVP,11,1990,30.0
YVP,KUUJJUAQ YVP,11,1991,26.0
YVP,KUUJJUAQ YVP,11,1992,25.0
YVP,KUUJJUAQ YVP,11,1993,32.75
YVP,KUUJJUAQ YVP,12,1982,70.8
YVP,KUUJJUAQ YVP,12,1983,55.2
YVP,KUUJJUAQ YVP,12,1984,58.5
YVP,KUUJJUAQ YVP,12,1985,57.25
YVP,KUUJJUAQ YVP,12,1986,64.0
YVP,KUUJJUAQ YVP,12,1987,49.0
YVP,KUUJJUAQ YVP,12,1988,50.2
YVP,KUUJJUAQ YVP,12,1989,61.6
YVP,KUUJJUAQ YVP,12,1990,50.75
YVP,KUUJJUAQ YVP,12,1991,52.25
YVP,KUUJJUAQ YVP,12,1992,49.5
YVP,KUUJJUAQ YVP,12,1993,56.4
YVP,KUUJJUAQ YVP,12,1994,51.8
YVQ,NORMAN WELLS YVQ,1,1983,115.25
YVQ,NORMAN WELLS YVQ,1,1984,116.25
YVQ,NORMAN WELLS YVQ,1,1985,99.0
YVQ,NORMAN WELLS YVQ,1,1986,107.2
YVQ,NORMAN WELLS YVQ,1,1987,95.2
YVQ,NORMAN WELLS YVQ,1,1988,102.4
YVQ,NORMAN WELLS YVQ,1,1989,91.5
YVQ,NORMAN WELLS YVQ,1,1990,118.75
YVQ,NORMAN WELLS YVQ,1,1991,118.0
YVQ,NORMAN WELLS YVQ,1,1992,119.0
YVQ,NORMAN WELLS YVQ,1,1993,117.4
YVQ,NORMAN WELLS YVQ,1,1994,67.5
YVQ,NORMAN WELLS YVQ,1,1995,131.33333333333334
YVQ,NORMAN WELLS YVQ,1,1996,108.25
YVQ,NORMAN WELLS YVQ,1,1997,138.33333333333334
YVQ,NORMAN WELLS YVQ,1,1998,90.0
YVQ,NORMAN WELLS YVQ,1,1999,100.0
YVQ,NORMAN WELLS YVQ,1,2000,112.0
YVQ,NORMAN WELLS YVQ,2,1983,135.5
YVQ,NORMAN WELLS YVQ,2,1984,145.0
YVQ,NORMAN WELLS YVQ,2,1985,105.5
YVQ,NORMAN WELLS YVQ,2,1986,97.0
YVQ,NORMAN WELLS YVQ,2,1987,117.5
YVQ,NORMAN WELLS YVQ,2,1988,135.75
YVQ,NORMAN WELLS YVQ,2,1989,109.5
YVQ,NORMAN WELLS YVQ,2,1990,132.0
YVQ,NORMAN WELLS YVQ,2,1992,128.0
YVQ,NORMAN WELLS YVQ,2,1993,123.5
YVQ,NORMAN WELLS YVQ,2,1994,90.75
YVQ,NORMAN WELLS YVQ,2,1995,147.0
YVQ,NORMAN WELLS YVQ,2,1996,137.0
YVQ,NORMAN WELLS YVQ,2,1997,145.5
YVQ,NORMAN WELLS YVQ,2,1999,135.5
YVQ,NORMAN WELLS YVQ,2,2000,121.4
YVQ,NORMAN WELLS YVQ,3,1983,147.25
YVQ,NORMAN WELLS YVQ,3,1984,170.8
YVQ,NORMAN WELLS YVQ,3,1985,120.4
YVQ,NORMAN WELLS YVQ,3,1986,110.5
YVQ,NORMAN WELLS YVQ,3,1987,135.0
YVQ,NORMAN WELLS YVQ,3,1988,133.5
YVQ,NORMAN WELLS YVQ,3,1989,133.2
YVQ,NORMAN WELLS YVQ,3,1990,154.4
YVQ,NORMAN WELLS YVQ,3,1992,156.66666666666666
YVQ,NORMAN WELLS YVQ,3,1993,139.0
YVQ,NORMAN WELLS YVQ,3,1994,104.5
YVQ,NORMAN WELLS YVQ,3,1995,162.6
YVQ,NORMAN WELLS YVQ,3,1996,151.4
YVQ,NORMAN WELLS YVQ,3,1997,147.0
YVQ,NORMAN WELLS YVQ,3,1998,154.0
YVQ,NORMAN WELLS YVQ,3,1999,149.5
YVQ,NORMAN WELLS YVQ,3,2000,125.0
YVQ,NORMAN WELLS YVQ,4,1982,212.0
YVQ,NORMAN WELLS YVQ,4,1983,144.0
YVQ,NORMAN WELLS YVQ,4,1984,176.5
YVQ,NORMAN WELLS YVQ,4,1985,119.75
YVQ,NORMAN WELLS YVQ,4,1986,116.5
YVQ,NORMAN WELLS YVQ,4,1987,143.25
YVQ,NORMAN WELLS YVQ,4,1988,140.25
YVQ,NORMAN WELLS YVQ,4,1989,136.33333333333334
YVQ,NORMAN WELLS YVQ,4,1990,167.25
YVQ,NORMAN WELLS YVQ,4,1992,175.75
YVQ,NORMAN WELLS YVQ,4,1993,134.4
YVQ,NORMAN WELLS YVQ,4,1994,96.0
YVQ,NORMAN WELLS YVQ,4,1995,163.66666666666666
YVQ,NORMAN WELLS YVQ,4,1996,144.5
YVQ,NORMAN WELLS YVQ,4,1997,135.25
YVQ,NORMAN WELLS YVQ,4,1998,159.75
YVQ,NORMAN WELLS YVQ,4,1999,147.5
YVQ,NORMAN WELLS YVQ,4,2000,141.33333333333334
YVQ,NORMAN WELLS YVQ,5,1984,170.0
YVQ,NORMAN WELLS YVQ,5,1985,109.0
YVQ,NORMAN WELLS YVQ,5,1986,90.0
YVQ,NORMAN WELLS YVQ,5,1992,158.5
YVQ,NORMAN WELLS YVQ,5,1996,136.0
YVQ,NORMAN WELLS YVQ,5,2000,129.0
YVQ,NORMAN WELLS YVQ,7,1998,160.0
YVQ,NORMAN WELLS YVQ,11,1982,55.333333333333336
YVQ,NORMAN WELLS YVQ,11,1983,49.0
YVQ,NORMAN WELLS YVQ,11,1984,53.0
YVQ,NORMAN WELLS YVQ,11,1985,39.0
YVQ,NORMAN WELLS YVQ,11,1986,38.0
YVQ,NORMAN WELLS YVQ,11,1988,36.5
YVQ,NORMAN WELLS YVQ,11,1989,66.0
YVQ,NORMAN WELLS YVQ,11,1990,70.0
YVQ,NORMAN WELLS YVQ,11,1999,46.5
YVQ,NORMAN WELLS YVQ,12,1982,93.6
YVQ,NORMAN WELLS YVQ,12,1983,81.4
YVQ,NORMAN WELLS YVQ,12,1984,81.5
YVQ,NORMAN WELLS YVQ,12,1985,65.5
YVQ,NORMAN WELLS YVQ,12,1986,72.75
YVQ,NORMAN WELLS YVQ,12,1987,69.5
YVQ,NORMAN WELLS YVQ,12,1988,76.4
YVQ,NORMAN WELLS YVQ,12,1989,84.6
YVQ,NORMAN WELLS YVQ,12,1990,90.25
YVQ,NORMAN WELLS YVQ,12,1991,88.75
YVQ,NORMAN WELLS YVQ,12,1992,79.66666666666667
YVQ,NORMAN WELLS YVQ,12,1993,57.0
YVQ,NORMAN WELLS YVQ,12,1994,98.0
YVQ,NORMAN WELLS YVQ,12,1995,62.0
YVQ,NORMAN WELLS YVQ,12,1998,55.75
YVQ,NORMAN WELLS YVQ,12,1999,75.25
YVV,TOBERMORY YVV,1,1992,23.0
YVV,TOBERMORY YVV,1,1994,34.2
YVV,TOBERMORY YVV,1,1996,24.5
YVV,TOBERMORY YVV,1,1997,28.0
YVV,TOBERMORY YVV,2,1992,36.0
YVV,TOBERMORY YVV,2,1993,36.0
YVV,TOBERMORY YVV,2,1994,49.75
YVV,TOBERMORY YVV,2,1995,23.0
YVV,TOBERMORY YVV,2,1996,37.25
YVV,TOBERMORY YVV,2,1997,38.5
YVV,TOBERMORY YVV,3,1989,46.0
YVV,TOBERMORY YVV,3,1991,33.666666666666664
YVV,TOBERMORY YVV,3,1992,49.75
YVV,TOBERMORY YVV,3,1993,49.0
YVV,TOBERMORY YVV,3,1994,58.75
YVV,TOBERMORY YVV,3,1995,40.0
YVV,TOBERMORY YVV,3,1997,45.5
YVV,TOBERMORY YVV,4,1992,47.0
YVV,TOBERMORY YVV,4,1994,47.5
YVV,TOBERMORY YVV,4,1996,46.0
YVV,TOBERMORY YVV,4,1997,42.0
YVV,TOBERMORY YVV,12,1993,8.0
YYQ,CHURCHILL YYQ,1,1983,125.0
YYQ,CHURCHILL YYQ,1,1984,98.25
YYQ,CHURCHILL YYQ,1,1985,144.0
YYQ,CHURCHILL YYQ,1,1986,104.2
YYQ,CHURCHILL YYQ,1,1987,118.2
YYQ,CHURCHILL YYQ,2,1983,140.5
YYQ,CHURCHILL YYQ,2,1984,132.75
YYQ,CHURCHILL YYQ,2,1985,160.75
YYQ,CHURCHILL YYQ,2,1986,131.5
YYQ,CHURCHILL YYQ,2,1987,132.66666666666666
YYQ,CHURCHILL YYQ,3,1983,167.4
YYQ,CHURCHILL YYQ,3,1984,158.6
YYQ,CHURCHILL YYQ,3,1985,177.0
YYQ,CHURCHILL YYQ,3,1986,151.5
YYQ,CHURCHILL YYQ,3,1987,147.0
YYQ,CHURCHILL YYQ,4,1983,174.75
YYQ,CHURCHILL YYQ,4,1984,161.66666666666666
YYQ,CHURCHILL YYQ,4,1985,190.0
YYQ,CHURCHILL YYQ,4,1986,160.25
YYQ,CHURCHILL YYQ,4,1987,172.0
YYQ,CHURCHILL YYQ,5,1983,180.0
YYQ,CHURCHILL YYQ,5,1986,165.0
YYQ,CHURCHILL YYQ,11,1984,39.0
YYQ,CHURCHILL YYQ,11,1985,49.333333333333336
YYQ,CHURCHILL YYQ,12,1982,65.0
YYQ,CHURCHILL YYQ,12,1983,47.0
YYQ,CHURCHILL YYQ,12,1984,119.5
YYQ,CHURCHILL YYQ,12,1985,78.0
YYR,GOOSE BAY YYR,1,1983,71.25
YYR,GOOSE BAY YYR,1,1984,68.0
YYR,GOOSE BAY YYR,1,1985,57.25
YYR,GOOSE BAY YYR,1,1986,78.6
YYR,GOOSE BAY YYR,1,1987,75.2
YYR,GOOSE BAY YYR,1,1988,54.0
YYR,GOOSE BAY YYR,1,1989,53.25
YYR,GOOSE BAY YYR,1,1990,56.0
YYR,GOOSE BAY YYR,1,1991,47.0
YYR,GOOSE BAY YYR,1,1992,45.8
YYR,GOOSE BAY YYR,1,1993,72.8
YYR,GOOSE BAY YYR,1,1994,68.0
YYR,GOOSE BAY YYR,1,1995,41.0
YYR,GOOSE BAY YYR,2,1983,81.0
YYR,GOOSE BAY YYR,2,1984,85.5
YYR,GOOSE BAY YYR,2,1985,73.25
YYR,GOOSE BAY YYR,2,1986,103.25
YYR,GOOSE BAY YYR,2,1987,81.25
YYR,GOOSE BAY YYR,2,1988,78.75
YYR,GOOSE BAY YYR,2,1989,75.5
YYR,GOOSE BAY YYR,2,1990,61.75
YYR,GOOSE BAY YYR,2,1991,60.25
YYR,GOOSE BAY YYR,2,1992,60.5
YYR,GOOSE BAY YYR,2,1993,92.25
YYR,GOOSE BAY YYR,2,1994,76.5
YYR,GOOSE BAY YYR,2,1995,46.25
YYR,GOOSE BAY YYR,3,1983,94.0
YYR,GOOSE BAY YYR,3,1984,103.2
YYR,GOOSE BAY YYR,3,1985,84.8
YYR,GOOSE BAY YYR,3,1986,116.0
YYR,GOOSE BAY YYR,3,1987,90.75
YYR,GOOSE BAY YYR,3,1988,84.5
YYR,GOOSE BAY YYR,3,1989,89.8
YYR,GOOSE BAY YYR,3,1990,77.8
YYR,GOOSE BAY YYR,3,1991,79.4
YYR,GOOSE BAY YYR,3,1992,77.5
YYR,GOOSE BAY YYR,3,1993,95.25
YYR,GOOSE BAY YYR,3,1994,88.5
YYR,GOOSE BAY YYR,3,1995,55.8
YYR,GOOSE BAY YYR,4,1983,101.5
YYR,GOOSE BAY YYR,4,1984,109.75
YYR,GOOSE BAY YYR,4,1985,98.75
YYR,GOOSE BAY YYR,4,1986,117.0
YYR,GOOSE BAY YYR,4,1988,83.0
YYR,GOOSE BAY YYR,4,1989,101.75
YYR,GOOSE BAY YYR,4,1990,87.75
YYR,GOOSE BAY YYR,4,1991,92.0
YYR,GOOSE BAY YYR,4,1992,92.0
YYR,GOOSE BAY YYR,4,1993,103.4
YYR,GOOSE BAY YYR,4,1994,106.0
YYR,GOOSE BAY YYR,4,1995,70.0
YYR,GOOSE BAY YYR,5,1982,46.0
YYR,GOOSE BAY YYR,5,1985,83.75
YYR,GOOSE BAY YYR,5,1989,73.5
YYR,GOOSE BAY YYR,5,1990,76.5
YYR,GOOSE BAY YYR,5,1991,73.0
YYR,GOOSE BAY YYR,5,1992,79.6
YYR,GOOSE BAY YYR,5,1993,83.28571428571429
YYR,GOOSE BAY YYR,5,1994,77.66666666666667
YYR,GOOSE BAY YYR,5,1995,51.0
YYR,GOOSE BAY YYR,12,1982,59.5
YYR,GOOSE BAY YYR,12,1983,45.4
YYR,GOOSE BAY YYR,12,1985,50.333333333333336
YYR,GOOSE BAY YYR,12,1986,52.333333333333336
YYR,GOOSE BAY YYR,12,1987,32.0
YYR,GOOSE BAY YYR,12,1988,36.0
YYR,GOOSE BAY YYR,12,1989,38.5
YYR,GOOSE BAY YYR,12,1990,30.75
YYR,GOOSE BAY YYR,12,1991,30.75
YYR,GOOSE BAY YYR,12,1992,48.0
YYR,GOOSE BAY YYR,12,1993,47.4
YYR,GOOSE BAY YYR,12,1994,25.0
YZE,SOUTH BAYMOUTH YZE,1,1983,26.5
YZE,SOUTH BAYMOUTH YZE,1,1984,24.25
YZE,SOUTH BAYMOUTH YZE,1,1985,42.0
YZE,SOUTH BAYMOUTH YZE,1,1986,31.4
YZE,SOUTH BAYMOUTH YZE,1,1987,21.0
YZE,SOUTH BAYMOUTH YZE,1,1988,23.75
YZE,SOUTH BAYMOUTH YZE,1,1989,24.25
YZE,SOUTH BAYMOUTH YZE,1,1990,42.0
YZE,SOUTH BAYMOUTH YZE,1,1991,27.333333333333332
YZE,SOUTH BAYMOUTH YZE,1,1992,27.666666666666668
YZE,SOUTH BAYMOUTH YZE,1,1993,22.666666666666668
YZE,SOUTH BAYMOUTH YZE,2,1983,36.0
YZE,SOUTH BAYMOUTH YZE,2,1984,34.25
YZE,SOUTH BAYMOUTH YZE,2,1985,50.0
YZE,SOUTH BAYMOUTH YZE,2,1986,52.75
YZE,SOUTH BAYMOUTH YZE,2,1987,33.25
YZE,SOUTH BAYMOUTH YZE,2,1988,38.0
YZE,SOUTH BAYMOUTH YZE,2,1989,41.75
YZE,SOUTH BAYMOUTH YZE,2,1990,54.5
YZE,SOUTH BAYMOUTH YZE,2,1991,43.25
YZE,SOUTH BAYMOUTH YZE,2,1992,45.25
YZE,SOUTH BAYMOUTH YZE,2,1993,42.75
YZE,SOUTH BAYMOUTH YZE,3,1983,30.75
YZE,SOUTH BAYMOUTH YZE,3,1984,50.6
YZE,SOUTH BAYMOUTH YZE,3,1985,66.75
YZE,SOUTH BAYMOUTH YZE,3,1986,60.75
YZE,SOUTH BAYMOUTH YZE,3,1987,45.666666666666664
YZE,SOUTH BAYMOUTH YZE,3,1989,57.4
YZE,SOUTH BAYMOUTH YZE,3,1990,60.2
YZE,SOUTH BAYMOUTH YZE,3,1991,52.75
YZE,SOUTH BAYMOUTH YZE,3,1992,55.8
YZE,SOUTH BAYMOUTH YZE,4,1985,63.0
YZE,SOUTH BAYMOUTH YZE,4,1989,51.0
YZE,SOUTH BAYMOUTH YZE,4,1990,52.0
YZE,SOUTH BAYMOUTH YZE,4,1991,47.0
YZE,SOUTH BAYMOUTH YZE,4,1992,53.5
YZE,SOUTH BAYMOUTH YZE,12,1983,19.5
YZE,SOUTH BAYMOUTH YZE,12,1989,27.666666666666668
YZF,YELLOWKNIFE YZF,1,1983,88.0
YZF,YELLOWKNIFE YZF,1,1984,83.5
YZF,YELLOWKNIFE YZF,1,1985,108.75
YZF,YELLOWKNIFE YZF,1,1986,87.25
YZF,YELLOWKNIFE YZF,1,1987,94.6
YZF,YELLOWKNIFE YZF,1,1988,57.2
YZF,YELLOWKNIFE YZF,1,1989,82.0
YZF,YELLOWKNIFE YZF,1,1990,80.5
YZF,YELLOWKNIFE YZF,1,1991,82.25
YZF,YELLOWKNIFE YZF,1,1992,97.4
YZF,YELLOWKNIFE YZF,1,1993,88.2
YZF,YELLOWKNIFE YZF,1,1994,87.66666666666667
YZF,YELLOWKNIFE YZF,1,1995,68.75
YZF,YELLOWKNIFE YZF,1,1996,86.66666666666667
YZF,YELLOWKNIFE YZF,2,1983,102.0
YZF,YELLOWKNIFE YZF,2,1984,111.25
YZF,YELLOWKNIFE YZF,2,1985,125.25
YZF,YELLOWKNIFE YZF,2,1986,104.5
YZF,YELLOWKNIFE YZF,2,1987,111.75
YZF,YELLOWKNIFE YZF,2,1988,75.75
YZF,YELLOWKNIFE YZF,2,1989,99.75
YZF,YELLOWKNIFE YZF,2,1990,93.25
YZF,YELLOWKNIFE YZF,2,1991,102.0
YZF,YELLOWKNIFE YZF,2,1992,111.25
YZF,YELLOWKNIFE YZF,2,1993,112.0
YZF,YELLOWKNIFE YZF,2,1994,106.25
YZF,YELLOWKNIFE YZF,2,1995,76.75
YZF,YELLOWKNIFE YZF,2,1996,110.25
YZF,YELLOWKNIFE YZF,3,1981,107.75
YZF,YELLOWKNIFE YZF,3,1983,122.25
YZF,YELLOWKNIFE YZF,3,1984,130.0
YZF,YELLOWKNIFE YZF,3,1985,142.25
YZF,YELLOWKNIFE YZF,3,1986,130.75
YZF,YELLOWKNIFE YZF,3,1987,119.5
YZF,YELLOWKNIFE YZF,3,1988,83.5
YZF,YELLOWKNIFE YZF,3,1989,108.2
YZF,YELLOWKNIFE YZF,3,1990,118.0
YZF,YELLOWKNIFE YZF,3,1991,114.8
YZF,YELLOWKNIFE YZF,3,1992,123.25
YZF,YELLOWKNIFE YZF,3,1993,130.5
YZF,YELLOWKNIFE YZF,3,1994,130.25
YZF,YELLOWKNIFE YZF,3,1995,102.4
YZF,YELLOWKNIFE YZF,3,1996,134.6
YZF,YELLOWKNIFE YZF,4,1983,132.33333333333334
YZF,YELLOWKNIFE YZF,4,1984,131.5
YZF,YELLOWKNIFE YZF,4,1985,146.25
YZF,YELLOWKNIFE YZF,4,1986,142.25
YZF,YELLOWKNIFE YZF,4,1987,126.75
YZF,YELLOWKNIFE YZF,4,1988,93.8
YZF,YELLOWKNIFE YZF,4,1989,118.75
YZF,YELLOWKNIFE YZF,4,1990,125.25
YZF,YELLOWKNIFE YZF,4,1991,117.0
YZF,YELLOWKNIFE YZF,4,1992,132.5
YZF,YELLOWKNIFE YZF,4,1993,134.2
YZF,YELLOWKNIFE YZF,4,1994,129.0
YZF,YELLOWKNIFE YZF,4,1995,111.75
YZF,YELLOWKNIFE YZF,4,1996,144.25
YZF,YELLOWKNIFE YZF,5,1981,115.0
YZF,YELLOWKNIFE YZF,5,1982,105.0
YZF,YELLOWKNIFE YZF,5,1983,120.6
YZF,YELLOWKNIFE YZF,5,1984,107.5
YZF,YELLOWKNIFE YZF,5,1985,136.75
YZF,YELLOWKNIFE YZF,5,1986,130.33333333333334
YZF,YELLOWKNIFE YZF,5,1987,106.0
YZF,YELLOWKNIFE YZF,5,1988,89.0
YZF,YELLOWKNIFE YZF,5,1989,123.5
YZF,YELLOWKNIFE YZF,5,1990,107.33333333333333
YZF,YELLOWKNIFE YZF,5,1991,122.0
YZF,YELLOWKNIFE YZF,5,1992,128.0
YZF,YELLOWKNIFE YZF,5,1994,124.0
YZF,YELLOWKNIFE YZF,5,1995,108.33333333333333
YZF,YELLOWKNIFE YZF,6,1988,86.0
YZF,YELLOWKNIFE YZF,10,1991,19.0
YZF,YELLOWKNIFE YZF,11,1982,34.666666666666664
YZF,YELLOWKNIFE YZF,11,1983,15.0
YZF,YELLOWKNIFE YZF,11,1984,44.75
YZF,YELLOWKNIFE YZF,11,1985,28.0
