StationID/ID de station,Station Name/Nom de station,Date,Ice Thickness/Épaisseur de la glace,Snow depth/Profondeur de la neige,Measurement Method/Méthode de mesure,Surface Topology/Topographie de la surface,Cracks and Leads/Fissures et chenaux
D5,D5,1979-01-16,30.0,,,,
D5,D5,1979-01-23,39.0,6.0,,,
D5,D5,1979-01-30,42.0,0.0,,,
D5,D5,1979-02-06,52.0,5.0,,,
D5,D5,1979-02-13,59.0,5.0,,,
D5,D5,1979-02-20,69.0,2.0,,,
D5,D5,1979-02-27,70.0,,,,
D5,D5,1979-03-07,49.0,0.0,,,
D5,D5,1979-03-13,39.0,0.0,,,
D5,D5,1979-03-20,31.0,,,,
D5,D5,1980-01-29,20.0,0.0,,,
D5,D5,1980-02-05,36.0,0.0,,,
D5,D5,1980-02-12,39.0,0.0,,,
D5,D5,1980-02-19,42.0,0.0,,,
D5,D5,1980-02-26,42.0,1.0,,,
D5,D5,1980-03-04,46.0,5.0,,,
D5,D5,1980-03-11,48.0,8.0,,,
D5,D5,1980-03-18,51.0,15.0,,,
D5,D5,1981-01-14,52.0,0.0,,,
D5,D5,1981-01-20,58.0,0.0,,,
D5,D5,1981-01-27,59.0,0.0,,,
D5,D5,1981-02-03,60.0,0.0,,,
D5,D5,1981-02-10,63.0,7.0,,,
D5,D5,1981-02-17,56.0,0.0,,,
D5,D5,2000-06-09,,,,,
D6,D6,1971-01-15,43.0,0.0,,,
D6,D6,1971-01-20,46.0,3.0,,,
D6,D6,1971-01-28,51.0,3.0,,,
D6,D6,1971-02-03,56.0,3.0,,,
D6,D6,1971-02-11,56.0,15.0,,,
D6,D6,1971-02-18,58.0,13.0,,,
D6,D6,1971-03-06,76.0,30.0,,,
D6,D6,1971-03-12,81.0,25.0,,,
D6,D6,1971-03-18,71.0,8.0,,,
D6,D6,1971-03-25,66.0,8.0,,,
D6,D6,1972-02-17,41.0,0.0,,,
D6,D6,1972-03-03,52.0,5.0,,,
D6,D6,1972-03-09,61.0,8.0,,,
D6,D6,1972-03-20,61.0,0.0,,,
D6,D6,1974-01-17,25.0,3.0,,,
D6,D6,1974-01-24,35.0,,,,
D6,D6,1974-01-30,29.0,3.0,,,
D6,D6,1974-02-06,38.0,0.0,,,
D6,D6,1974-02-11,43.0,1.0,,,
D6,D6,1974-02-18,51.0,3.0,,,
D6,D6,1974-02-27,48.0,1.0,,,
D6,D6,1975-02-04,28.0,1.0,,,
D6,D6,1975-02-12,33.0,10.0,,,
D6,D6,1975-02-18,34.0,13.0,,,
D6,D6,1975-02-27,36.0,1.0,,,
D6,D6,1975-03-04,36.0,0.0,,,
D6,D6,1976-01-13,23.0,3.0,,,
D6,D6,1976-01-22,33.0,8.0,,,
D6,D6,1976-01-27,39.0,0.0,,,
D6,D6,1976-02-05,44.0,5.0,,,
D6,D6,1976-02-10,46.0,8.0,,,
D6,D6,1976-02-24,55.0,0.0,,,
D6,D6,1976-03-09,47.0,0.0,,,
D6,D6,1976-03-16,43.0,0.0,,,
D6,D6,1976-03-23,29.0,0.0,,,
D6,D6,1977-01-20,50.0,3.0,,,
D6,D6,1977-02-04,58.0,18.0,,,
D6,D6,1977-02-08,59.0,18.0,,,
D6,D6,1977-02-15,60.0,18.0,,,
D6,D6,1977-02-22,61.0,18.0,,,
D6,D6,1977-03-01,62.0,13.0,,,
D6,D6,1977-03-08,60.0,3.0,,,
D6,D6,1978-01-11,27.0,2.0,,,
D6,D6,1978-01-24,38.0,15.0,,,
D6,D6,1978-01-31,47.0,5.0,,,
D6,D6,1978-02-08,59.0,22.0,,,
D6,D6,1978-02-21,65.0,20.0,,,
D6,D6,1978-02-28,63.0,20.0,,,
D6,D6,1978-03-07,55.0,18.0,,,
D6,D6,1978-03-15,46.0,0.0,,,
D6,D6,1978-03-28,36.0,6.0,,,
D6,D6,1979-01-16,25.0,,,,
D6,D6,1979-01-23,37.0,,,,
D6,D6,1979-01-30,43.0,0.0,,,
D6,D6,1979-02-06,57.0,5.0,,,
D6,D6,1979-02-13,69.0,5.0,,,
D6,D6,1979-02-20,58.0,5.0,,,
D6,D6,1979-02-27,52.0,5.0,,,
D6,D6,1979-03-07,60.0,0.0,,,
D6,D6,1979-03-13,45.0,,,,
D6,D6,1980-01-29,19.0,0.0,,,
D6,D6,1980-02-05,36.0,0.0,,,
D6,D6,1980-02-12,42.0,0.0,,,
D6,D6,1980-02-19,42.0,0.0,,,
D6,D6,1980-02-26,39.0,5.0,,,
D6,D6,1980-03-04,41.0,10.0,,,
D6,D6,1980-03-11,41.0,13.0,,,
D6,D6,1980-03-18,36.0,6.0,,,
D6,D6,1981-01-14,51.0,0.0,,,
D6,D6,1981-01-20,56.0,0.0,,,
D6,D6,1981-01-27,59.0,0.0,,,
D6,D6,1981-02-03,56.0,0.0,,,
D6,D6,1981-02-10,54.0,2.0,,,
D6,D6,1981-02-17,47.0,0.0,,,
D6,D6,1982-01-27,46.0,5.0,,,
D6,D6,1982-02-10,49.0,32.0,,,
D6,D6,1982-02-16,46.0,25.0,,,
D6,D6,1982-02-24,46.0,20.0,,,
D6,D6,1982-03-03,47.0,20.0,,,
D6,D6,1982-03-10,45.0,25.0,,,
D6,D6,1982-03-17,32.0,,,,
D6,D6,1983-02-16,25.0,0.0,,,
D6,D6,1984-01-25,38.0,10.0,,,
D6,D6,1984-02-08,47.0,5.0,,,
D6,D6,1984-02-22,5.0,,,,
D6,D6,1985-01-30,44.0,7.0,,,
D6,D6,1985-02-13,52.0,10.0,,,
D6,D6,1985-02-20,62.0,10.0,,,
D6,D6,1985-02-26,52.0,0.0,,,
D6,D6,1985-03-06,55.0,10.0,,,
D6,D6,1985-03-13,5.0,0.0,,,
D6,D6,1986-02-05,37.0,10.0,,,
D6,D6,1986-02-20,38.0,10.0,,,
D6,D6,1986-03-05,38.0,5.0,,,
D6,D6,1986-03-19,25.0,0.0,,,
D6,D6,1987-02-18,35.0,4.0,,,
D6,D6,1987-03-04,39.0,4.0,,,
D6,D6,1989-02-01,18.0,0.0,,,
D6,D6,1989-02-15,26.0,0.0,,,
D6,D6,1989-03-01,24.0,0.0,,,
D6,D6,1989-03-16,,0.0,,,
D6,D6,1990-01-23,38.0,7.0,,,
D6,D6,1991-01-30,32.0,5.0,,,
D6,D6,1992-01-29,28.0,0.0,,,
D6,D6,1992-02-13,37.0,6.0,,,
D6,D6,1992-02-26,44.0,10.0,,,
D6,D6,1992-03-09,39.0,0.0,,,
D6,D6,1993-02-24,45.0,22.0,,,
D6,D6,1994-02-25,56.0,,,,
D6,D6,1995-02-24,16.0,,,,
D6,D6,1996-02-27,8.0,,1.0,,
D7,D7,1971-01-15,38.0,0.0,,,
D7,D7,1971-01-20,41.0,8.0,,,
D7,D7,1971-01-28,46.0,13.0,,,
D7,D7,1971-02-03,61.0,23.0,,,
D7,D7,1971-02-11,64.0,25.0,,,
D7,D7,1971-02-18,64.0,20.0,,,
D7,D7,1971-03-06,79.0,61.0,,,
D7,D7,1971-03-12,94.0,53.0,,,
D7,D7,1971-03-18,97.0,15.0,,,
D7,D7,1971-03-25,91.0,8.0,,,
D7,D7,1971-04-01,89.0,8.0,,,
D7,D7,1972-02-08,23.0,10.0,,,
D7,D7,1972-02-17,28.0,3.0,,,
D7,D7,1972-03-03,42.0,28.0,,,
D7,D7,1972-03-09,53.0,13.0,,,
D7,D7,1972-03-20,46.0,18.0,,,
D7,D7,1973-01-15,29.0,3.0,,,
D7,D7,1973-01-22,29.0,1.0,,,
D7,D7,1973-01-29,30.0,1.0,,,
D7,D7,1973-02-05,38.0,0.0,,,
D7,D7,1973-02-12,44.0,5.0,,,
D7,D7,1973-02-23,52.0,18.0,,,
D7,D7,1973-02-28,55.0,15.0,,,
D7,D7,1973-03-06,57.0,8.0,,,
D7,D7,1974-01-17,16.0,1.0,,,
D7,D7,1974-01-24,30.0,3.0,,,
D7,D7,1974-01-30,27.0,3.0,,,
D7,D7,1974-02-06,41.0,0.0,,,
D7,D7,1974-02-11,49.0,1.0,,,
D7,D7,1974-02-18,55.0,3.0,,,
D7,D7,1974-02-27,62.0,0.0,,,
D7,D7,1974-03-06,51.0,0.0,,,
D7,D7,1975-02-12,15.0,8.0,,,
D7,D7,1975-02-18,32.0,5.0,,,
D7,D7,1975-02-27,27.0,1.0,,,
D7,D7,1975-03-04,29.0,1.0,,,
D7,D7,1975-03-11,30.0,13.0,,,
D7,D7,1976-01-22,33.0,3.0,,,
D7,D7,1976-01-27,42.0,3.0,,,
D7,D7,1976-02-05,55.0,3.0,,,
D7,D7,1976-02-10,55.0,3.0,,,
D7,D7,1976-02-24,61.0,0.0,,,
D7,D7,1976-03-09,61.0,0.0,,,
D7,D7,1976-03-16,54.0,0.0,,,
D7,D7,1976-03-23,44.0,0.0,,,
D7,D7,1977-01-20,67.0,5.0,,,
D7,D7,1977-02-04,69.0,10.0,,,
D7,D7,1977-02-08,70.0,13.0,,,
D7,D7,1977-02-15,72.0,10.0,,,
D7,D7,1977-02-22,76.0,8.0,,,
D7,D7,1977-03-01,79.0,8.0,,,
D7,D7,1977-03-15,64.0,0.0,,,
D7,D7,1978-01-11,5.0,3.0,,,
D7,D7,1978-01-17,20.0,0.0,,,
D7,D7,1978-01-24,23.0,5.0,,,
D7,D7,1978-01-31,41.0,3.0,,,
D7,D7,1978-02-08,,35.0,,,
D7,D7,1978-02-21,61.0,21.0,,,
D7,D7,1978-02-28,66.0,19.0,,,
D7,D7,1978-03-07,68.0,19.0,,,
D7,D7,1978-03-15,66.0,3.0,,,
D7,D7,1978-03-28,61.0,6.0,,,
D7,D7,1979-01-16,21.0,,,,
D7,D7,1979-01-23,32.0,15.0,,,
D7,D7,1979-01-30,35.0,5.0,,,
D7,D7,1979-02-06,40.0,15.0,,,
D7,D7,1979-02-13,53.0,10.0,,,
D7,D7,1979-02-20,71.0,10.0,,,
D7,D7,1979-02-27,76.0,5.0,,,
D7,D7,1979-03-07,71.0,0.0,,,
D7,D7,1979-03-13,67.0,0.0,,,
D7,D7,1979-03-20,32.0,,,,
D7,D7,1980-02-05,33.0,0.0,,,
D7,D7,1980-02-12,43.0,0.0,,,
D7,D7,1980-02-19,48.0,,,,
D7,D7,1980-02-26,56.0,3.0,,,
D7,D7,1980-03-04,61.0,8.0,,,
D7,D7,1980-03-11,63.0,8.0,,,
D7,D7,1980-03-18,66.0,6.0,,,
D7,D7,1981-01-14,61.0,0.0,,,
D7,D7,1981-01-20,65.0,,,,
D7,D7,1981-01-27,68.0,0.0,,,
D7,D7,1981-02-03,73.0,0.0,,,
D7,D7,1981-02-10,78.0,10.0,,,
D7,D7,1981-02-17,67.0,0.0,,,
D7,D7,1982-01-27,46.0,5.0,,,
D7,D7,1982-02-10,52.0,30.0,,,
D7,D7,1982-02-16,54.0,20.0,,,
D7,D7,1982-02-24,57.0,22.0,,,
D7,D7,1982-03-03,61.0,20.0,,,
D7,D7,1982-03-10,65.0,30.0,,,
D7,D7,1982-03-17,63.0,5.0,,,
D7,D7,1982-03-24,50.0,3.0,,,
D7,D7,1983-02-16,13.0,0.0,,,
D7,D7,1984-01-25,60.0,5.0,,,
D7,D7,1984-02-08,80.0,5.0,,,
D7,D7,1984-02-22,73.0,0.0,,,
D7,D7,1984-03-08,5.0,,,,
D7,D7,1985-01-30,40.0,10.0,,,
D7,D7,1985-02-13,44.0,15.0,,,
D7,D7,1985-02-20,50.0,10.0,,,
D7,D7,1985-02-26,42.0,0.0,,,
D7,D7,1985-03-06,31.0,20.0,,,
D7,D7,1985-03-13,25.0,0.0,,,
D7,D7,1986-02-05,37.0,20.0,,,
D7,D7,1986-02-20,41.0,15.0,,,
D7,D7,1986-03-05,50.0,14.0,,,
D7,D7,1986-03-19,49.0,0.0,,,
D7,D7,1987-03-04,30.0,8.0,,,
D7,D7,1989-02-01,34.0,0.0,,,
D7,D7,1989-02-15,40.0,0.0,,,
D7,D7,1989-03-01,39.0,0.0,,,
D7,D7,1989-03-16,36.0,0.0,,,
D7,D7,1990-02-28,21.0,2.0,,,
D7,D7,1991-01-30,38.0,5.0,,,
D7,D7,1992-01-29,30.0,0.0,,,
D7,D7,1992-02-13,37.0,20.0,,,
D7,D7,1992-02-26,41.0,10.0,,,
D7,D7,1992-03-09,39.0,0.0,,,
D7,D7,1993-02-24,42.0,16.0,,,
D7,D7,1994-02-25,53.0,,,,
D7,D7,1995-02-24,33.0,,,,
D7,D7,1996-02-27,17.0,,1.0,,
D7,D7,1997-03-04,50.0,,1.0,,
D8,D8,1974-01-17,33.0,3.0,,,
D8,D8,1974-01-24,43.0,3.0,,,
D8,D8,1974-01-30,25.0,3.0,,,
D8,D8,1974-02-06,38.0,0.0,,,
D8,D8,1974-02-11,45.0,1.0,,,
D8,D8,1974-02-18,49.0,3.0,,,
D8,D8,1974-02-27,45.0,3.0,,,
D8,D8,1976-02-05,34.0,4.0,,,
D8,D8,1976-02-10,39.0,5.0,,,
D8,D8,1976-02-24,52.0,0.0,,,
D8,D8,1976-03-09,53.0,0.0,,,
D8,D8,1976-03-16,40.0,0.0,,,
D8,D8,1976-03-23,31.0,0.0,,,
D8,D8,1977-01-20,53.0,5.0,,,
D8,D8,1977-02-04,63.0,10.0,,,
D8,D8,1977-02-08,65.0,8.0,,,
D8,D8,1977-02-15,67.0,8.0,,,
D8,D8,1977-02-22,71.0,8.0,,,
D8,D8,1977-03-01,74.0,3.0,,,
D8,D8,1977-03-15,53.0,0.0,,,
D8,D8,1978-01-17,23.0,0.0,,,
D8,D8,1978-01-24,33.0,18.0,,,
D8,D8,1978-01-31,33.0,13.0,,,
D8,D8,1978-02-08,48.0,27.0,,,
D8,D8,1978-02-21,53.0,24.0,,,
D8,D8,1978-02-28,55.0,22.0,,,
D8,D8,1978-03-07,59.0,25.0,,,
D8,D8,1978-03-15,59.0,0.0,,,
D8,D8,1978-03-28,43.0,5.0,,,
D8,D8,1979-01-16,19.0,,,,
D8,D8,1979-01-23,32.0,,,,
D8,D8,1979-01-30,30.0,0.0,,,
D8,D8,1979-02-06,35.0,10.0,,,
D8,D8,1979-02-13,41.0,0.0,,,
D8,D8,1979-02-20,48.0,5.0,,,
D8,D8,1979-02-27,58.0,5.0,,,
D8,D8,1979-03-07,58.0,0.0,,,
D8,D8,1979-03-13,37.0,0.0,,,
D8,D8,1980-02-05,20.0,0.0,,,
D8,D8,1980-02-12,33.0,0.0,,,
D8,D8,1980-02-19,32.0,0.0,,,
D8,D8,1980-02-26,25.0,5.0,,,
D8,D8,1980-03-04,32.0,5.0,,,
D8,D8,1980-03-11,33.0,3.0,,,
D8,D8,1980-03-18,30.0,,,,
D8,D8,1981-01-14,51.0,0.0,,,
D8,D8,1981-01-20,59.0,0.0,,,
D8,D8,1981-01-27,62.0,0.0,,,
D8,D8,1981-02-03,66.0,0.0,,,
D8,D8,1981-02-10,66.0,3.0,,,
D8,D8,1981-02-17,43.0,0.0,,,
D8,D8,2000-06-03,,,,,
T13,DEER BAY T13,1977-02-21,54.0,13.0,,,
T13,DEER BAY T13,1978-02-23,59.0,21.0,,,
T13,DEER BAY T13,1979-02-22,62.0,23.0,,,
T13,DEER BAY T13,1980-02-20,46.0,13.0,,,
T13,DEER BAY T13,1981-02-20,50.0,0.0,,,
T13,DEER BAY T13,1982-02-22,60.0,26.0,,,
T13,DEER BAY T13,1983-02-22,45.0,0.0,,,
T13,DEER BAY T13,1985-02-21,36.0,25.0,,,
T13,DEER BAY T13,1987-02-20,42.0,24.0,,,
T13,DEER BAY T13,1988-02-20,46.0,20.0,,,
T13,DEER BAY T13,1989-02-20,59.0,11.0,,,
E1,E1,1974-01-18,23.0,3.0,,,
E1,E1,1974-01-24,31.0,5.0,,,
E1,E1,1974-01-30,26.0,3.0,,,
E1,E1,1974-02-06,36.0,0.0,,,
E1,E1,1974-02-11,42.0,4.0,,,
E1,E1,1974-02-18,47.0,3.0,,,
E1,E1,1974-02-27,54.0,0.0,,,
E1,E1,1974-03-06,41.0,0.0,,,
E1,E1,1974-03-13,24.0,0.0,,,
E1,E1,1977-01-26,44.0,30.0,,,
E1,E1,1977-02-04,62.0,8.0,,,
E1,E1,1977-02-08,63.0,8.0,,,
E1,E1,1977-02-15,64.0,5.0,,,
E1,E1,1977-02-22,67.0,3.0,,,
E1,E1,1977-03-01,72.0,0.0,,,
E1,E1,1977-03-08,71.0,0.0,,,
E1,E1,1977-03-15,51.0,0.0,,,
E1,E1,1978-01-17,37.0,3.0,,,
E1,E1,1978-01-24,40.0,13.0,,,
E1,E1,1978-01-31,50.0,3.0,,,
E1,E1,1978-02-08,60.0,17.0,,,
E1,E1,1978-02-21,64.0,14.0,,,
E1,E1,1978-02-28,65.0,13.0,,,
E1,E1,1978-03-07,68.0,13.0,,,
E1,E1,1978-03-15,67.0,2.0,,,
E1,E1,1978-03-28,70.0,4.0,,,
E1,E1,1979-01-23,43.0,0.0,,,
E1,E1,1979-01-30,45.0,2.0,,,
E1,E1,1979-02-06,49.0,5.0,,,
E1,E1,1979-02-13,58.0,5.0,,,
E1,E1,1979-02-20,66.0,5.0,,,
E1,E1,1979-02-27,68.0,,,,
E1,E1,1979-03-07,66.0,0.0,,,
E1,E1,1979-03-13,59.0,0.0,,,
E1,E1,1979-03-20,58.0,,,,
E1,E1,1980-01-29,33.0,0.0,,,
E1,E1,1980-02-05,43.0,0.0,,,
E1,E1,1980-02-12,48.0,0.0,,,
E1,E1,1980-02-19,49.0,0.0,,,
E1,E1,1980-02-26,53.0,5.0,,,
E1,E1,1980-03-04,53.0,10.0,,,
E1,E1,1980-03-11,56.0,3.0,,,
E1,E1,1980-03-18,53.0,11.0,,,
E1,E1,1981-01-14,52.0,2.0,,,
E1,E1,1981-01-20,56.0,2.0,,,
E1,E1,1981-01-27,58.0,0.0,,,
E1,E1,1981-02-03,61.0,0.0,,,
E1,E1,1981-02-10,65.0,2.0,,,
E1,E1,1981-02-17,62.0,0.0,,,
E1,E1,1981-02-26,40.0,0.0,,,
E1,E1,1982-01-27,45.0,5.0,,,
E1,E1,1982-02-10,50.0,20.0,,,
E1,E1,1982-02-16,51.0,13.0,,,
E1,E1,1982-02-24,53.0,13.0,,,
E1,E1,1982-03-03,57.0,15.0,,,
E1,E1,1982-03-10,59.0,20.0,,,
E1,E1,1982-03-17,52.0,,,,
E1,E1,1982-03-24,47.0,2.0,,,
E1,E1,1983-02-16,39.0,0.0,,,
E1,E1,1983-02-23,38.0,0.0,,,
E1,E1,1984-01-25,44.0,5.0,,,
E1,E1,1984-02-08,50.0,5.0,,,
E1,E1,1984-02-22,46.0,0.0,,,
E1,E1,1984-03-02,41.0,10.0,,,
E1,E1,1984-03-08,43.0,15.0,,,
E1,E1,1984-03-15,51.0,25.0,,,
E1,E1,1984-03-21,51.0,15.0,,,
E1,E1,1985-01-30,40.0,15.0,,,
E1,E1,1985-02-13,45.0,15.0,,,
E1,E1,1985-02-20,51.0,13.0,,,
E1,E1,1985-02-26,47.0,0.0,,,
E1,E1,1985-03-06,45.0,10.0,,,
E1,E1,1985-03-13,38.0,0.0,,,
E1,E1,1985-03-20,34.0,0.0,,,
E1,E1,1986-02-05,44.0,15.0,,,
E1,E1,1986-02-20,48.0,12.0,,,
E1,E1,1986-03-05,54.0,6.0,,,
E1,E1,1986-03-19,53.0,0.0,,,
E1,E1,1987-02-04,28.0,15.0,,,
E1,E1,1987-02-18,45.0,10.0,,,
E1,E1,1987-03-04,55.0,10.0,,,
E1,E1,1988-02-10,39.0,10.0,,,
E1,E1,1988-02-17,41.0,6.0,,,
E1,E1,1988-03-02,46.0,1.0,,,
E1,E1,1988-03-15,48.0,2.0,,,
E1,E1,1989-02-01,40.0,0.0,,,
E1,E1,1989-02-15,50.0,0.0,,,
E1,E1,1989-03-01,61.0,0.0,,,
E1,E1,1989-03-16,60.0,0.0,,,
E1,E1,1990-01-23,43.0,4.0,,,
E1,E1,1990-02-14,45.0,0.0,,,
E1,E1,1990-02-28,55.0,3.0,,,
E1,E1,1991-01-30,40.0,5.0,,,
E1,E1,1991-02-13,41.0,5.0,,,
E1,E1,1991-02-27,50.0,4.0,,,
E1,E1,1991-03-13,51.0,0.0,,,
E1,E1,1992-01-29,50.0,0.0,,,
E1,E1,1992-02-13,57.0,10.0,,,
E1,E1,1992-02-26,60.0,10.0,,,
E1,E1,1992-03-09,64.0,0.0,,,
E1,E1,1993-02-24,45.0,20.0,,,
E1,E1,1994-02-25,55.0,,,,
E1,E1,1995-02-24,46.0,,,,
E1,E1,1996-02-27,55.0,,1.0,,
E1,E1,1997-03-04,46.0,,1.0,,
E1,E1,1998-02-26,45.0,0.0,1.0,0.0,0.0
E1,E1,2000-04-01,,,,,
E2,E2,1974-01-18,30.0,3.0,,,
E2,E2,1974-01-24,36.0,,,,
E2,E2,1974-01-30,26.0,3.0,,,
E2,E2,1974-02-06,27.0,1.0,,,
E2,E2,1974-02-11,30.0,5.0,,,
E2,E2,1974-02-18,33.0,3.0,,,
E2,E2,1974-02-27,35.0,0.0,,,
E2,E2,1977-01-26,36.0,30.0,,,
E2,E2,1977-02-04,51.0,8.0,,,
E2,E2,1977-02-08,53.0,8.0,,,
E2,E2,1977-02-15,60.0,0.0,,,
E2,E2,1977-02-22,64.0,3.0,,,
E2,E2,1977-03-01,67.0,0.0,,,
E2,E2,1977-03-08,65.0,0.0,,,
E2,E2,1977-03-15,33.0,0.0,,,
E2,E2,1978-01-17,30.0,3.0,,,
E2,E2,1978-01-24,32.0,13.0,,,
E2,E2,1978-01-31,43.0,3.0,,,
E2,E2,1978-02-08,53.0,20.0,,,
E2,E2,1978-02-21,56.0,15.0,,,
E2,E2,1978-02-28,56.0,15.0,,,
E2,E2,1978-03-07,58.0,15.0,,,
E2,E2,1978-03-15,57.0,2.0,,,
E2,E2,1978-03-28,48.0,2.0,,,
E2,E2,1979-01-23,30.0,0.0,,,
E2,E2,1979-01-30,39.0,2.0,,,
E2,E2,1979-02-06,41.0,10.0,,,
E2,E2,1979-02-13,47.0,10.0,,,
E2,E2,1979-02-20,53.0,6.0,,,
E2,E2,1979-02-27,56.0,,,,
E2,E2,1979-03-07,51.0,0.0,,,
E2,E2,1979-03-13,41.0,0.0,,,
E2,E2,1979-03-20,12.0,,,,
E2,E2,1980-02-05,30.0,0.0,,,
E2,E2,1980-02-12,33.0,0.0,,,
E2,E2,1980-02-19,33.0,0.0,,,
E2,E2,1980-02-26,29.0,3.0,,,
E2,E2,1980-03-04,32.0,8.0,,,
E2,E2,1980-03-11,38.0,3.0,,,
E2,E2,1980-03-18,36.0,3.0,,,
E2,E2,1981-01-14,47.0,0.0,,,
E2,E2,1981-01-20,52.0,3.0,,,
E2,E2,1981-01-27,53.0,0.0,,,
E2,E2,1981-02-03,48.0,0.0,,,
E2,E2,1981-02-10,43.0,0.0,,,
E2,E2,1981-02-17,36.0,0.0,,,
E2,E2,1982-01-27,43.0,0.0,,,
E2,E2,1982-02-10,45.0,25.0,,,
E2,E2,1982-02-16,45.0,15.0,,,
E2,E2,1982-02-24,46.0,20.0,,,
E2,E2,1982-03-03,51.0,15.0,,,
E2,E2,1982-03-10,54.0,20.0,,,
E2,E2,1982-03-17,38.0,2.0,,,
E2,E2,1982-03-24,18.0,2.0,,,
E2,E2,1983-02-16,21.0,0.0,,,
E2,E2,1984-01-25,51.0,5.0,,,
E2,E2,1984-02-08,54.0,5.0,,,
E2,E2,1984-02-22,37.0,0.0,,,
E2,E2,1985-01-30,45.0,15.0,,,
E2,E2,1985-02-13,38.0,15.0,,,
E2,E2,1985-02-20,41.0,11.0,,,
E2,E2,1985-02-26,34.0,0.0,,,
E2,E2,1985-03-06,27.0,3.0,,,
E2,E2,1985-03-13,3.0,0.0,,,
E2,E2,1986-02-05,32.0,20.0,,,
E2,E2,1986-02-20,35.0,14.0,,,
E2,E2,1986-03-05,35.0,8.0,,,
E2,E2,1986-03-19,35.0,0.0,,,
E2,E2,1987-02-18,35.0,4.0,,,
E2,E2,1987-03-04,30.0,5.0,,,
E2,E2,1988-02-10,25.0,12.0,,,
E2,E2,1988-02-17,23.0,12.0,,,
E2,E2,1988-03-02,31.0,1.0,,,
E2,E2,1988-03-15,21.0,2.0,,,
E2,E2,1989-02-15,28.0,0.0,,,
E2,E2,1989-03-01,38.0,0.0,,,
E2,E2,1989-03-16,36.0,0.0,,,
E2,E2,1990-01-23,53.0,4.0,,,
E2,E2,1990-02-14,52.0,0.0,,,
E2,E2,1990-02-28,51.0,2.0,,,
E2,E2,1991-01-30,35.0,7.0,,,
E2,E2,1991-02-13,30.0,5.0,,,
E2,E2,1991-02-27,25.0,3.0,,,
E2,E2,1992-01-29,27.0,0.0,,,
E2,E2,1992-02-13,35.0,10.0,,,
E2,E2,1992-02-26,40.0,6.0,,,
E2,E2,1992-03-09,44.0,0.0,,,
E2,E2,1993-02-24,39.0,28.0,,,
E2,E2,1994-02-25,50.0,,,,
E2,E2,1995-02-24,34.0,,,,
E2,E2,1996-02-27,36.0,,1.0,,
E2,E2,1997-03-04,28.0,,1.0,,
E2,E2,2000-04-09,,,,,
SM1,EAST CENTER PIER SM1,1969-01-20,19.0,,,,
SM1,EAST CENTER PIER SM1,1969-01-27,25.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-03,29.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-10,37.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-12,37.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-14,37.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-17,38.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-19,37.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-24,39.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-26,39.0,,,,
SM1,EAST CENTER PIER SM1,1969-02-28,39.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-03,39.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-05,37.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-07,41.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-10,41.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-12,44.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-14,42.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-17,43.0,,,,
SM1,EAST CENTER PIER SM1,1969-03-20,38.0,,,,
SM1,EAST CENTER PIER SM1,1970-01-15,10.0,,,,
SM1,EAST CENTER PIER SM1,1970-01-22,20.0,,,,
SM1,EAST CENTER PIER SM1,1970-01-29,24.0,,,,
SM1,EAST CENTER PIER SM1,1970-02-05,36.0,,,,
SM1,EAST CENTER PIER SM1,1970-02-12,36.0,,,,
SM1,EAST CENTER PIER SM1,1970-02-19,37.0,,,,
SM1,EAST CENTER PIER SM1,1970-02-26,39.0,,,,
SM1,EAST CENTER PIER SM1,1970-03-05,41.0,,,,
SM1,EAST CENTER PIER SM1,1970-03-12,43.0,,,,
SM1,EAST CENTER PIER SM1,1971-02-12,30.0,,,,
SM1,EAST CENTER PIER SM1,1971-02-18,33.0,,,,
SM1,EAST CENTER PIER SM1,1971-02-25,37.0,,,,
SM1,EAST CENTER PIER SM1,1971-03-04,43.0,,,,
SM1,EAST CENTER PIER SM1,1971-03-11,44.0,,,,
SM1,EAST CENTER PIER SM1,1971-03-18,46.0,,,,
SM1,EAST CENTER PIER SM1,1971-03-24,50.0,,,,
SM1,EAST CENTER PIER SM1,1971-04-01,48.0,,,,
SM1,EAST CENTER PIER SM1,1972-02-04,23.0,,,,
SM1,EAST CENTER PIER SM1,1972-02-11,33.0,,,,
SM1,EAST CENTER PIER SM1,1972-02-17,33.0,,,,
SM1,EAST CENTER PIER SM1,1972-02-25,44.0,,,,
SM1,EAST CENTER PIER SM1,1972-03-06,39.0,,,,
SM1,EAST CENTER PIER SM1,1972-03-13,55.0,,,,
